agents,solveConicGibbsGreedyDynamicBiased,solveMILP,solveGreedy,solveConicGibbsGreedyDynamic
"[(0, 1, 0.9948038019), (1, 1, 0.9948038019), (2, 1, 0.996491761), (3, 1, 0.996125417), (4, 1, 0.9948038019), (5, 1, 0.9943652802), (6, 1, 0.9948038019), (7, 1, 0.9957071937), (8, 1, 0.9948038019), (9, 1, 0.9948038019), (10, 1, 0.9957071937), (11, 1, 0.9943652802), (12, 1, 0.9943652802), (13, 1, 0.9957071937), (14, 1, 0.9943652802), (15, 1, 0.9943652802), (16, 1, 0.9963515927), (17, 1, 0.996491761), (18, 1, 0.996125417), (19, 1, 0.9943652802), (20, 1, 0.9943652802), (21, 1, 0.9943652802), (22, 1, 0.9948038019), (23, 1, 0.9963515927), (24, 1, 0.9948038019), (25, 1, 0.9943652802), (26, 1, 0.996491761), (27, 1, 0.9957071937), (28, 1, 0.996125417), (29, 1, 0.9943652802), (30, 1, 0.996125417), (31, 1, 0.9948038019), (32, 1, 0.996125417), (33, 1, 0.9948038019), (34, 1, 0.996491761), (35, 1, 0.9948038019), (36, 1, 0.9948038019), (37, 1, 0.9948038019), (38, 1, 0.9943652802), (39, 1, 0.9943652802), (40, 1, 0.9948038019), (41, 1, 0.9943652802), (42, 1, 0.996125417), (43, 1, 0.9943652802), (44, 1, 0.996491761), (45, 1, 0.9963515927), (46, 1, 0.996491761), (47, 1, 0.9963515927), (48, 1, 0.996491761), (49, 1, 0.9943652802)]",,47.70920856494301,47.68293483238445,
"[(0, 1, 0.9943652802), (1, 1, 0.996125417), (2, 1, 0.9943652802), (3, 1, 0.996125417), (4, 1, 0.9943652802), (5, 1, 0.9948038019), (6, 1, 0.996491761), (7, 1, 0.996491761), (8, 1, 0.996491761), (9, 1, 0.996125417), (10, 1, 0.996125417), (11, 1, 0.9963515927), (12, 1, 0.9948038019), (13, 1, 0.9948038019), (14, 1, 0.9963515927), (15, 1, 0.9963515927), (16, 1, 0.9948038019), (17, 1, 0.996491761), (18, 1, 0.9943652802), (19, 1, 0.9963515927), (20, 1, 0.9948038019), (21, 1, 0.996125417), (22, 1, 0.996491761), (23, 1, 0.996125417), (24, 1, 0.9943652802), (25, 1, 0.9943652802), (26, 1, 0.9948038019), (27, 1, 0.996125417), (28, 1, 0.9948038019), (29, 1, 0.996491761), (30, 1, 0.9943652802), (31, 1, 0.9957071937), (32, 1, 0.9948038019), (33, 1, 0.9948038019), (34, 1, 0.9943652802), (35, 1, 0.996491761), (36, 1, 0.9957071937), (37, 1, 0.9948038019), (38, 1, 0.9943652802), (39, 1, 0.9943652802), (40, 1, 0.9957071937), (41, 1, 0.9943652802), (42, 1, 0.996491761), (43, 1, 0.9943652802), (44, 1, 0.9948038019), (45, 1, 0.9948038019), (46, 1, 0.996125417), (47, 1, 0.9948038019), (48, 1, 0.9948038019), (49, 1, 0.9943652802)]",,47.75082150937139,47.724210257980815,
"[(0, 1, 0.9943652802), (1, 1, 0.996491761), (2, 1, 0.996125417), (3, 1, 0.996491761), (4, 1, 0.9948038019), (5, 1, 0.996125417), (6, 1, 0.9957071937), (7, 1, 0.9943652802), (8, 1, 0.9957071937), (9, 1, 0.9963515927), (10, 1, 0.9957071937), (11, 1, 0.9957071937), (12, 1, 0.9943652802), (13, 1, 0.9948038019), (14, 1, 0.996125417), (15, 1, 0.996491761), (16, 1, 0.996491761), (17, 1, 0.9943652802), (18, 1, 0.996491761), (19, 1, 0.9943652802), (20, 1, 0.996491761), (21, 1, 0.9943652802), (22, 1, 0.996125417), (23, 1, 0.9963515927), (24, 1, 0.996491761), (25, 1, 0.9948038019), (26, 1, 0.996125417), (27, 1, 0.9957071937), (28, 1, 0.9957071937), (29, 1, 0.9948038019), (30, 1, 0.996491761), (31, 1, 0.9943652802), (32, 1, 0.9948038019), (33, 1, 0.996491761), (34, 1, 0.9943652802), (35, 1, 0.9943652802), (36, 1, 0.9948038019), (37, 1, 0.996491761), (38, 1, 0.9948038019), (39, 1, 0.996125417), (40, 1, 0.9963515927), (41, 1, 0.996491761), (42, 1, 0.9948038019), (43, 1, 0.9963515927), (44, 1, 0.9948038019), (45, 1, 0.9957071937), (46, 1, 0.996491761), (47, 1, 0.996491761), (48, 1, 0.996125417), (49, 1, 0.9943652802)]",,47.86727354145973,47.8398651679938,
"[(0, 1, 0.9948038019), (1, 1, 0.9943652802), (2, 1, 0.9963515927), (3, 1, 0.996125417), (4, 1, 0.9948038019), (5, 1, 0.9943652802), (6, 1, 0.996125417), (7, 1, 0.996491761), (8, 1, 0.996491761), (9, 1, 0.996491761), (10, 1, 0.9943652802), (11, 1, 0.996125417), (12, 1, 0.9943652802), (13, 1, 0.9943652802), (14, 1, 0.9957071937), (15, 1, 0.9943652802), (16, 1, 0.9943652802), (17, 1, 0.9948038019), (18, 1, 0.9963515927), (19, 1, 0.9948038019), (20, 1, 0.9948038019), (21, 1, 0.9963515927), (22, 1, 0.9943652802), (23, 1, 0.996125417), (24, 1, 0.9948038019), (25, 1, 0.9957071937), (26, 1, 0.9948038019), (27, 1, 0.996491761), (28, 1, 0.9943652802), (29, 1, 0.996125417), (30, 1, 0.996125417), (31, 1, 0.9943652802), (32, 1, 0.9948038019), (33, 1, 0.9943652802), (34, 1, 0.996491761), (35, 1, 0.9948038019), (36, 1, 0.9948038019), (37, 1, 0.9943652802), (38, 1, 0.9943652802), (39, 1, 0.9943652802), (40, 1, 0.996125417), (41, 1, 0.996125417), (42, 1, 0.9943652802), (43, 1, 0.996491761), (44, 1, 0.996125417), (45, 1, 0.996125417), (46, 1, 0.996491761), (47, 1, 0.9943652802), (48, 1, 0.9948038019), (49, 1, 0.9948038019)]",,47.7236375958544,47.69731596156859,
"[(0, 1, 0.9948038019), (1, 1, 0.9948038019), (2, 1, 0.996491761), (3, 1, 0.9963515927), (4, 1, 0.996125417), (5, 1, 0.9948038019), (6, 1, 0.996491761), (7, 1, 0.996491761), (8, 1, 0.9948038019), (9, 1, 0.9963515927), (10, 1, 0.9948038019), (11, 1, 0.9948038019), (12, 1, 0.9948038019), (13, 1, 0.9943652802), (14, 1, 0.996491761), (15, 1, 0.996125417), (16, 1, 0.996125417), (17, 1, 0.996125417), (18, 1, 0.9943652802), (19, 1, 0.9948038019), (20, 1, 0.996125417), (21, 1, 0.9943652802), (22, 1, 0.9943652802), (23, 1, 0.9963515927), (24, 1, 0.9957071937), (25, 1, 0.9948038019), (26, 1, 0.9943652802), (27, 1, 0.9943652802), (28, 1, 0.996125417), (29, 1, 0.9948038019), (30, 1, 0.996491761), (31, 1, 0.9943652802), (32, 1, 0.9948038019), (33, 1, 0.9943652802), (34, 1, 0.9943652802), (35, 1, 0.996125417), (36, 1, 0.9948038019), (37, 1, 0.996125417), (38, 1, 0.9943652802), (39, 1, 0.9943652802), (40, 1, 0.996125417), (41, 1, 0.996125417), (42, 1, 0.9943652802), (43, 1, 0.9943652802), (44, 1, 0.9948038019), (45, 1, 0.9948038019), (46, 1, 0.9963515927), (47, 1, 0.9948038019), (48, 1, 0.9943652802), (49, 1, 0.9963515927)]",,47.7206814703154,47.694326668465024,
"[(0, 1, 0.9943652802), (1, 1, 0.9948038019), (2, 1, 0.9957071937), (3, 1, 0.9943652802), (4, 1, 0.996491761), (5, 1, 0.9957071937), (6, 1, 0.9943652802), (7, 1, 0.996125417), (8, 1, 0.996491761), (9, 1, 0.996491761), (10, 1, 0.9943652802), (11, 1, 0.9957071937), (12, 1, 0.996491761), (13, 1, 0.9948038019), (14, 1, 0.996125417), (15, 1, 0.9963515927), (16, 1, 0.9957071937), (17, 1, 0.9948038019), (18, 1, 0.996125417), (19, 1, 0.9948038019), (20, 1, 0.996491761), (21, 1, 0.996491761), (22, 1, 0.9963515927), (23, 1, 0.9943652802), (24, 1, 0.996491761), (25, 1, 0.9948038019), (26, 1, 0.996491761), (27, 1, 0.9963515927), (28, 1, 0.9943652802), (29, 1, 0.9943652802), (30, 1, 0.996125417), (31, 1, 0.9948038019), (32, 1, 0.9957071937), (33, 1, 0.9957071937), (34, 1, 0.9957071937), (35, 1, 0.9963515927), (36, 1, 0.9948038019), (37, 1, 0.996125417), (38, 1, 0.9948038019), (39, 1, 0.9948038019), (40, 1, 0.9948038019), (41, 1, 0.996125417), (42, 1, 0.996491761), (43, 1, 0.9948038019), (44, 1, 0.9943652802), (45, 1, 0.996491761), (46, 1, 0.9943652802), (47, 1, 0.9948038019), (48, 1, 0.996125417), (49, 1, 0.9963515927)]",,47.83753707637113,47.81021899811071,
"[(0, 1, 0.996491761), (1, 1, 0.9948038019), (2, 1, 0.9957071937), (3, 1, 0.9963515927), (4, 1, 0.996125417), (5, 1, 0.9957071937), (6, 1, 0.9943652802), (7, 1, 0.996491761), (8, 1, 0.9948038019), (9, 1, 0.996125417), (10, 1, 0.9948038019), (11, 1, 0.9943652802), (12, 1, 0.9948038019), (13, 1, 0.9948038019), (14, 1, 0.9943652802), (15, 1, 0.9943652802), (16, 1, 0.9948038019), (17, 1, 0.9948038019), (18, 1, 0.9943652802), (19, 1, 0.9943652802), (20, 1, 0.9948038019), (21, 1, 0.996125417), (22, 1, 0.9948038019), (23, 1, 0.996125417), (24, 1, 0.9963515927), (25, 1, 0.9943652802), (26, 1, 0.9948038019), (27, 1, 0.9943652802), (28, 1, 0.9943652802), (29, 1, 0.996125417), (30, 1, 0.9948038019), (31, 1, 0.996125417), (32, 1, 0.9943652802), (33, 1, 0.9963515927), (34, 1, 0.9948038019), (35, 1, 0.996491761), (36, 1, 0.9948038019), (37, 1, 0.9943652802), (38, 1, 0.9943652802), (39, 1, 0.9963515927), (40, 1, 0.9963515927), (41, 1, 0.9943652802), (42, 1, 0.9948038019), (43, 1, 0.9957071937), (44, 1, 0.9948038019), (45, 1, 0.9963515927), (46, 1, 0.9948038019), (47, 1, 0.996491761), (48, 1, 0.9948038019), (49, 1, 0.9943652802)]",,47.6856972810162,47.65949241002878,
"[(0, 1, 0.9948038019), (1, 1, 0.9943652802), (2, 1, 0.9948038019), (3, 1, 0.9963515927), (4, 1, 0.996125417), (5, 1, 0.996125417), (6, 1, 0.9948038019), (7, 1, 0.9943652802), (8, 1, 0.996125417), (9, 1, 0.9948038019), (10, 1, 0.9943652802), (11, 1, 0.996491761), (12, 1, 0.996125417), (13, 1, 0.9943652802), (14, 1, 0.9943652802), (15, 1, 0.996125417), (16, 1, 0.9943652802), (17, 1, 0.9948038019), (18, 1, 0.9943652802), (19, 1, 0.9943652802), (20, 1, 0.9943652802), (21, 1, 0.9943652802), (22, 1, 0.9957071937), (23, 1, 0.9948038019), (24, 1, 0.9943652802), (25, 1, 0.996491761), (26, 1, 0.996491761), (27, 1, 0.9963515927), (28, 1, 0.9943652802), (29, 1, 0.996125417), (30, 1, 0.9948038019), (31, 1, 0.9943652802), (32, 1, 0.9943652802), (33, 1, 0.9943652802), (34, 1, 0.9948038019), (35, 1, 0.9948038019), (36, 1, 0.996125417), (37, 1, 0.9943652802), (38, 1, 0.9957071937), (39, 1, 0.9948038019), (40, 1, 0.9943652802), (41, 1, 0.9963515927), (42, 1, 0.9943652802), (43, 1, 0.9943652802), (44, 1, 0.9943652802), (45, 1, 0.9948038019), (46, 1, 0.9957071937), (47, 1, 0.9963515927), (48, 1, 0.996125417), (49, 1, 0.996491761)]",,47.65587346910573,47.63007894256757,
"[(0, 1, 0.9948038019), (1, 1, 0.9943652802), (2, 1, 0.996491761), (3, 1, 0.9963515927), (4, 1, 0.9943652802), (5, 1, 0.9963515927), (6, 1, 0.996491761), (7, 1, 0.9943652802), (8, 1, 0.9963515927), (9, 1, 0.9963515927), (10, 1, 0.9957071937), (11, 1, 0.9957071937), (12, 1, 0.996125417), (13, 1, 0.9948038019), (14, 1, 0.9943652802), (15, 1, 0.9943652802), (16, 1, 0.9943652802), (17, 1, 0.9948038019), (18, 1, 0.9943652802), (19, 1, 0.9957071937), (20, 1, 0.996491761), (21, 1, 0.9948038019), (22, 1, 0.996491761), (23, 1, 0.996125417), (24, 1, 0.9963515927), (25, 1, 0.9948038019), (26, 1, 0.9943652802), (27, 1, 0.996125417), (28, 1, 0.9943652802), (29, 1, 0.9943652802), (30, 1, 0.996491761), (31, 1, 0.9963515927), (32, 1, 0.9943652802), (33, 1, 0.9948038019), (34, 1, 0.9943652802), (35, 1, 0.9943652802), (36, 1, 0.9943652802), (37, 1, 0.996491761), (38, 1, 0.9957071937), (39, 1, 0.996491761), (40, 1, 0.9963515927), (41, 1, 0.996491761), (42, 1, 0.996125417), (43, 1, 0.9943652802), (44, 1, 0.9948038019), (45, 1, 0.9943652802), (46, 1, 0.9963515927), (47, 1, 0.9948038019), (48, 1, 0.9943652802), (49, 1, 0.996491761)]",,47.76763627349087,47.7410946077288,
"[(0, 1, 0.996125417), (1, 1, 0.9943652802), (2, 1, 0.9963515927), (3, 1, 0.9943652802), (4, 1, 0.9948038019), (5, 1, 0.9948038019), (6, 1, 0.996125417), (7, 1, 0.9948038019), (8, 1, 0.9943652802), (9, 1, 0.9948038019), (10, 1, 0.996491761), (11, 1, 0.9943652802), (12, 1, 0.9963515927), (13, 1, 0.9948038019), (14, 1, 0.9957071937), (15, 1, 0.9963515927), (16, 1, 0.996125417), (17, 1, 0.9948038019), (18, 1, 0.996491761), (19, 1, 0.996125417), (20, 1, 0.9948038019), (21, 1, 0.9963515927), (22, 1, 0.9957071937), (23, 1, 0.996125417), (24, 1, 0.9943652802), (25, 1, 0.9948038019), (26, 1, 0.9963515927), (27, 1, 0.996125417), (28, 1, 0.9943652802), (29, 1, 0.996491761), (30, 1, 0.9963515927), (31, 1, 0.9943652802), (32, 1, 0.9957071937), (33, 1, 0.9963515927), (34, 1, 0.9948038019), (35, 1, 0.9963515927), (36, 1, 0.996125417), (37, 1, 0.9943652802), (38, 1, 0.9963515927), (39, 1, 0.9943652802), (40, 1, 0.9943652802), (41, 1, 0.9943652802), (42, 1, 0.996125417), (43, 1, 0.9948038019), (44, 1, 0.996125417), (45, 1, 0.9957071937), (46, 1, 0.996125417), (47, 1, 0.996491761), (48, 1, 0.9948038019), (49, 1, 0.996125417)]",,47.81590922046303,47.78870026955629,
"[(0, 1, 0.9957071937), (1, 1, 0.9948038019), (2, 1, 0.9948038019), (3, 1, 0.9957071937), (4, 1, 0.996125417), (5, 1, 0.996125417), (6, 1, 0.9948038019), (7, 1, 0.996125417), (8, 1, 0.996491761), (9, 1, 0.9943652802), (10, 1, 0.9948038019), (11, 1, 0.9943652802), (12, 1, 0.996125417), (13, 1, 0.996491761), (14, 1, 0.9963515927), (15, 1, 0.996491761), (16, 1, 0.9963515927), (17, 1, 0.9948038019), (18, 1, 0.9948038019), (19, 1, 0.9948038019), (20, 1, 0.9943652802), (21, 1, 0.996125417), (22, 1, 0.9948038019), (23, 1, 0.9943652802), (24, 1, 0.9943652802), (25, 1, 0.996491761), (26, 1, 0.996491761), (27, 1, 0.996125417), (28, 1, 0.9948038019), (29, 1, 0.9943652802), (30, 1, 0.9957071937), (31, 1, 0.9943652802), (32, 1, 0.996125417), (33, 1, 0.9957071937), (34, 1, 0.9948038019), (35, 1, 0.996125417), (36, 1, 0.996125417), (37, 1, 0.996125417), (38, 1, 0.9943652802), (39, 1, 0.9948038019), (40, 1, 0.9948038019), (41, 1, 0.9963515927), (42, 1, 0.9943652802), (43, 1, 0.996125417), (44, 1, 0.996125417), (45, 1, 0.9943652802), (46, 1, 0.996491761), (47, 1, 0.9943652802), (48, 1, 0.9948038019), (49, 1, 0.9943652802)]",,47.76731195900708,47.74041701459421,
"[(0, 1, 0.996125417), (1, 1, 0.9948038019), (2, 1, 0.996491761), (3, 1, 0.9943652802), (4, 1, 0.9948038019), (5, 1, 0.9943652802), (6, 1, 0.996491761), (7, 1, 0.9943652802), (8, 1, 0.996491761), (9, 1, 0.996491761), (10, 1, 0.9948038019), (11, 1, 0.9957071937), (12, 1, 0.9943652802), (13, 1, 0.996491761), (14, 1, 0.9948038019), (15, 1, 0.996125417), (16, 1, 0.9943652802), (17, 1, 0.996125417), (18, 1, 0.9943652802), (19, 1, 0.9948038019), (20, 1, 0.996491761), (21, 1, 0.9948038019), (22, 1, 0.9948038019), (23, 1, 0.9943652802), (24, 1, 0.9943652802), (25, 1, 0.9943652802), (26, 1, 0.996125417), (27, 1, 0.9943652802), (28, 1, 0.9963515927), (29, 1, 0.9943652802), (30, 1, 0.9948038019), (31, 1, 0.996491761), (32, 1, 0.9948038019), (33, 1, 0.9943652802), (34, 1, 0.996125417), (35, 1, 0.9948038019), (36, 1, 0.9943652802), (37, 1, 0.996491761), (38, 1, 0.996125417), (39, 1, 0.996491761), (40, 1, 0.996125417), (41, 1, 0.9948038019), (42, 1, 0.9943652802), (43, 1, 0.9948038019), (44, 1, 0.9963515927), (45, 1, 0.9963515927), (46, 1, 0.9963515927), (47, 1, 0.996491761), (48, 1, 0.996125417), (49, 1, 0.9943652802)]",,47.75749404394056,47.73093834973589,
"[(0, 1, 0.9943652802), (1, 1, 0.9943652802), (2, 1, 0.996125417), (3, 1, 0.9948038019), (4, 1, 0.996491761), (5, 1, 0.9943652802), (6, 1, 0.9948038019), (7, 1, 0.996125417), (8, 1, 0.996125417), (9, 1, 0.9943652802), (10, 1, 0.9943652802), (11, 1, 0.996491761), (12, 1, 0.9943652802), (13, 1, 0.9948038019), (14, 1, 0.9943652802), (15, 1, 0.9957071937), (16, 1, 0.9943652802), (17, 1, 0.996491761), (18, 1, 0.9943652802), (19, 1, 0.996125417), (20, 1, 0.9948038019), (21, 1, 0.9957071937), (22, 1, 0.9963515927), (23, 1, 0.9948038019), (24, 1, 0.9957071937), (25, 1, 0.996491761), (26, 1, 0.9957071937), (27, 1, 0.996491761), (28, 1, 0.9943652802), (29, 1, 0.9948038019), (30, 1, 0.996125417), (31, 1, 0.9948038019), (32, 1, 0.996125417), (33, 1, 0.9943652802), (34, 1, 0.9963515927), (35, 1, 0.9943652802), (36, 1, 0.9943652802), (37, 1, 0.996491761), (38, 1, 0.9943652802), (39, 1, 0.9948038019), (40, 1, 0.9948038019), (41, 1, 0.996491761), (42, 1, 0.9948038019), (43, 1, 0.9943652802), (44, 1, 0.996491761), (45, 1, 0.996491761), (46, 1, 0.996491761), (47, 1, 0.9948038019), (48, 1, 0.9963515927), (49, 1, 0.996125417)]",,47.75596213415106,47.72939909316944,
"[(0, 1, 0.9948038019), (1, 1, 0.9943652802), (2, 1, 0.9948038019), (3, 1, 0.996125417), (4, 1, 0.9943652802), (5, 1, 0.9948038019), (6, 1, 0.9948038019), (7, 1, 0.996125417), (8, 1, 0.9957071937), (9, 1, 0.9948038019), (10, 1, 0.9943652802), (11, 1, 0.9943652802), (12, 1, 0.996491761), (13, 1, 0.9948038019), (14, 1, 0.996125417), (15, 1, 0.9943652802), (16, 1, 0.996491761), (17, 1, 0.996491761), (18, 1, 0.9948038019), (19, 1, 0.996491761), (20, 1, 0.996491761), (21, 1, 0.996491761), (22, 1, 0.9957071937), (23, 1, 0.9943652802), (24, 1, 0.9963515927), (25, 1, 0.996125417), (26, 1, 0.996125417), (27, 1, 0.9943652802), (28, 1, 0.9943652802), (29, 1, 0.996491761), (30, 1, 0.9943652802), (31, 1, 0.9948038019), (32, 1, 0.9963515927), (33, 1, 0.9948038019), (34, 1, 0.9943652802), (35, 1, 0.9948038019), (36, 1, 0.996491761), (37, 1, 0.9948038019), (38, 1, 0.9957071937), (39, 1, 0.9943652802), (40, 1, 0.996125417), (41, 1, 0.9948038019), (42, 1, 0.996491761), (43, 1, 0.9963515927), (44, 1, 0.9948038019), (45, 1, 0.9963515927), (46, 1, 0.9943652802), (47, 1, 0.996491761), (48, 1, 0.9943652802), (49, 1, 0.9963515927)]",,47.77285675236323,47.746128166250585,
"[(0, 1, 0.9943652802), (1, 1, 0.9948038019), (2, 1, 0.9948038019), (3, 1, 0.996491761), (4, 1, 0.9943652802), (5, 1, 0.9948038019), (6, 1, 0.9948038019), (7, 1, 0.9943652802), (8, 1, 0.9957071937), (9, 1, 0.9943652802), (10, 1, 0.9943652802), (11, 1, 0.9948038019), (12, 1, 0.996491761), (13, 1, 0.9943652802), (14, 1, 0.996125417), (15, 1, 0.9943652802), (16, 1, 0.996491761), (17, 1, 0.9943652802), (18, 1, 0.9948038019), (19, 1, 0.9948038019), (20, 1, 0.996125417), (21, 1, 0.9948038019), (22, 1, 0.9943652802), (23, 1, 0.9957071937), (24, 1, 0.996125417), (25, 1, 0.996125417), (26, 1, 0.996125417), (27, 1, 0.9957071937), (28, 1, 0.996125417), (29, 1, 0.996125417), (30, 1, 0.9943652802), (31, 1, 0.996125417), (32, 1, 0.9943652802), (33, 1, 0.9943652802), (34, 1, 0.9943652802), (35, 1, 0.9943652802), (36, 1, 0.9948038019), (37, 1, 0.996491761), (38, 1, 0.996491761), (39, 1, 0.9943652802), (40, 1, 0.9957071937), (41, 1, 0.996125417), (42, 1, 0.9948038019), (43, 1, 0.9943652802), (44, 1, 0.996491761), (45, 1, 0.9948038019), (46, 1, 0.996125417), (47, 1, 0.9943652802), (48, 1, 0.9943652802), (49, 1, 0.9948038019)]",,47.67143047178294,47.64546392882987,
"[(0, 1, 0.9943652802), (1, 1, 0.9943652802), (2, 1, 0.996491761), (3, 1, 0.9943652802), (4, 1, 0.996491761), (5, 1, 0.9943652802), (6, 1, 0.996125417), (7, 1, 0.9943652802), (8, 1, 0.9943652802), (9, 1, 0.9963515927), (10, 1, 0.9943652802), (11, 1, 0.9943652802), (12, 1, 0.996125417), (13, 1, 0.996125417), (14, 1, 0.9943652802), (15, 1, 0.9948038019), (16, 1, 0.996491761), (17, 1, 0.9943652802), (18, 1, 0.996491761), (19, 1, 0.9957071937), (20, 1, 0.9948038019), (21, 1, 0.9948038019), (22, 1, 0.996491761), (23, 1, 0.9943652802), (24, 1, 0.9943652802), (25, 1, 0.996125417), (26, 1, 0.9943652802), (27, 1, 0.9943652802), (28, 1, 0.9943652802), (29, 1, 0.996125417), (30, 1, 0.9963515927), (31, 1, 0.9948038019), (32, 1, 0.9948038019), (33, 1, 0.9948038019), (34, 1, 0.9943652802), (35, 1, 0.9943652802), (36, 1, 0.9957071937), (37, 1, 0.9963515927), (38, 1, 0.996491761), (39, 1, 0.9948038019), (40, 1, 0.996125417), (41, 1, 0.996125417), (42, 1, 0.9948038019), (43, 1, 0.9948038019), (44, 1, 0.996125417), (45, 1, 0.996491761), (46, 1, 0.9948038019), (47, 1, 0.9943652802), (48, 1, 0.996491761), (49, 1, 0.996125417)]",,47.71869071231297,47.692514276243074,
"[(0, 1, 0.996125417), (1, 1, 0.9948038019), (2, 1, 0.9948038019), (3, 1, 0.996491761), (4, 1, 0.9948038019), (5, 1, 0.9943652802), (6, 1, 0.9943652802), (7, 1, 0.9943652802), (8, 1, 0.996125417), (9, 1, 0.9948038019), (10, 1, 0.996125417), (11, 1, 0.9957071937), (12, 1, 0.9943652802), (13, 1, 0.9948038019), (14, 1, 0.996491761), (15, 1, 0.9948038019), (16, 1, 0.9943652802), (17, 1, 0.9963515927), (18, 1, 0.9943652802), (19, 1, 0.996125417), (20, 1, 0.996125417), (21, 1, 0.996491761), (22, 1, 0.9943652802), (23, 1, 0.996125417), (24, 1, 0.9943652802), (25, 1, 0.996491761), (26, 1, 0.9943652802), (27, 1, 0.9948038019), (28, 1, 0.996125417), (29, 1, 0.9948038019), (30, 1, 0.9948038019), (31, 1, 0.9957071937), (32, 1, 0.996491761), (33, 1, 0.996125417), (34, 1, 0.996125417), (35, 1, 0.9948038019), (36, 1, 0.9948038019), (37, 1, 0.996125417), (38, 1, 0.996491761), (39, 1, 0.9957071937), (40, 1, 0.9963515927), (41, 1, 0.996491761), (42, 1, 0.9943652802), (43, 1, 0.9948038019), (44, 1, 0.996125417), (45, 1, 0.996125417), (46, 1, 0.9948038019), (47, 1, 0.9948038019), (48, 1, 0.996491761), (49, 1, 0.9957071937)]",,47.79346314132737,47.76636283765818,
"[(0, 1, 0.996125417), (1, 1, 0.9948038019), (2, 1, 0.9943652802), (3, 1, 0.996491761), (4, 1, 0.9948038019), (5, 1, 0.9948038019), (6, 1, 0.996125417), (7, 1, 0.996491761), (8, 1, 0.996125417), (9, 1, 0.9943652802), (10, 1, 0.9948038019), (11, 1, 0.9957071937), (12, 1, 0.9963515927), (13, 1, 0.9948038019), (14, 1, 0.9948038019), (15, 1, 0.9948038019), (16, 1, 0.9943652802), (17, 1, 0.9963515927), (18, 1, 0.9943652802), (19, 1, 0.9963515927), (20, 1, 0.996491761), (21, 1, 0.9957071937), (22, 1, 0.9948038019), (23, 1, 0.996125417), (24, 1, 0.9948038019), (25, 1, 0.996125417), (26, 1, 0.9943652802), (27, 1, 0.9948038019), (28, 1, 0.9948038019), (29, 1, 0.9948038019), (30, 1, 0.996491761), (31, 1, 0.996491761), (32, 1, 0.996491761), (33, 1, 0.9943652802), (34, 1, 0.9943652802), (35, 1, 0.9948038019), (36, 1, 0.9957071937), (37, 1, 0.9943652802), (38, 1, 0.996491761), (39, 1, 0.9948038019), (40, 1, 0.9943652802), (41, 1, 0.9948038019), (42, 1, 0.996491761), (43, 1, 0.9963515927), (44, 1, 0.9963515927), (45, 1, 0.996125417), (46, 1, 0.9943652802), (47, 1, 0.9948038019), (48, 1, 0.996125417), (49, 1, 0.996491761)]",,47.78204610480952,47.75513151136704,
"[(0, 1, 0.996125417), (1, 1, 0.996491761), (2, 1, 0.996491761), (3, 1, 0.996491761), (4, 1, 0.9948038019), (5, 1, 0.996125417), (6, 1, 0.9957071937), (7, 1, 0.9943652802), (8, 1, 0.996125417), (9, 1, 0.996125417), (10, 1, 0.9943652802), (11, 1, 0.9943652802), (12, 1, 0.9943652802), (13, 1, 0.9943652802), (14, 1, 0.9963515927), (15, 1, 0.9943652802), (16, 1, 0.996125417), (17, 1, 0.996491761), (18, 1, 0.996125417), (19, 1, 0.996125417), (20, 1, 0.996491761), (21, 1, 0.9943652802), (22, 1, 0.9943652802), (23, 1, 0.9948038019), (24, 1, 0.9948038019), (25, 1, 0.996491761), (26, 1, 0.9948038019), (27, 1, 0.996491761), (28, 1, 0.996125417), (29, 1, 0.9943652802), (30, 1, 0.996125417), (31, 1, 0.996491761), (32, 1, 0.9943652802), (33, 1, 0.9948038019), (34, 1, 0.9948038019), (35, 1, 0.9963515927), (36, 1, 0.996491761), (37, 1, 0.996491761), (38, 1, 0.996125417), (39, 1, 0.9943652802), (40, 1, 0.9943652802), (41, 1, 0.9963515927), (42, 1, 0.996491761), (43, 1, 0.996491761), (44, 1, 0.996125417), (45, 1, 0.9957071937), (46, 1, 0.9943652802), (47, 1, 0.9948038019), (48, 1, 0.996491761), (49, 1, 0.9948038019)]",,47.84701577468101,47.819888625572055,
